0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
"4073211608791","504117030044","103554576277","912972178","12575532987","5228149168","3294996394","568325135","106214174","1162401432","583262639","80016936","94995945","350661074217","1387330106050","921126967386","97398490764","57297789456","5319643229","317217239055","110587192164","103947742254","841253537115","1262402865533","595535474827","105036562107","17331469299","5544180462","1226306423","751090396528","2805851787","720161442","4759450870","3540617268","1434159412","6350439937","1274576567828","15004279262","2773219303","3076889166","31526013177","642146381940","940640157718","24416877811","173150317652620","1409146295850","980301548","2504240934","202622656437","14126983309","886084898","1386812427","84479387","82498852"
"111771346712","15905855115","11013756821","148626338","1856088466","877270417","605135143","73983334","24301125","121866209","25959097","3578636","11169492","8355532293","11340214899","8663353179","2054431452","1164797171","144862974","5988983794","4339035685","1378540361","13489073094","23057774798","19168635370","846270156","1870958142","112209167","71938107","24339323543","108064887","26635077","162231741","257665350","66580343","165037878","82620259852","588851234","471993821","144326101","2331717992","10768774441","7557465148","922975243","2837157632177","43314560938","55657119","121376166","1542383150","211764692","49708367","88252824","3686126","31367945"
"3218850618590","596636872326","1405757011999","18853952431","222475299190","168735374768","67093854811","16034443131","2957957793","18929133632","4269115309","761383657","2546747014","260238294161","1479048780526","1104273809366","154695555888","63786325664","18747614389","496711834772","133888195402","143187079185","749735236981","1265725007161","748176973808","105571210542","108916568228","19040623719","2644776263","2294408756888","7695334803","3462800235","18454552979","9242174030","1871833454","6921749576","1526614200331","63948215945","29324533160","11975592423","100512547400","775544021143","488834882344","68077370691","167626565183556","1967066573734","4180997991","11605168629","127504627723","18002471721","717534875","6657940759","932170071","1927027663"
"632346578363","64129734166","22080268108","268529254","3119339329","2494022644","940523428","160541424","32359120","279056450","97908438","13775061","22606536","44087349543","71419388936","51199612966","6341326880","5589042004","746417291","32038033012","25004786337","8351981461","67002772690","118016448668","106756248652","5683006854","3714303771","790068556","301175927","125471129624","497058473","141687141","929795275","681651853","292674712","981271795","226714744865","2275836956","1018574944","536818453","5156835746","52433386787","36395800762","5020684756","19239846476772","290940644778","207745487","462623785","7588086385","1248501640","69661297","361008295","25571625","49900409"
"577178391265","58216813003","18468721632","384567757","3082365506","2282901090","884734224","194978772","33338997","321413782","79308875","11928172","19443243","39575787766","64045325688","46668626814","5413858022","4936100872","481206941","26207650045","20937138598","7283755932","57555883108","105266818615","89278869693","5045474737","3952663587","682396120","233927377","88489898405","350302842","101329755","659005383","687624235","225483511","556965581","231389239068","2393927197","897048510","537874318","5368256345","46557922879","28346231392","5313732117","16626157299587","267678424652","217364990","523548298","6902698863","869751025","67894252","372713967","24365261","64248169"
"3031076774058","305469702124","151220600131","2270906530","19887127374","14548847749","7666445388","1066321224","245908591","1828956293","708081458","95592740","163921049","210680079055","322633075197","258033073803","35714535499","27010883847","3782098579","150764156499","119026872565","41829452648","326794968565","584492857230","503534184621","26564637769","30583259262","4015881225","1895366194","679558845153","2964804572","761473222","5766409159","4081895097","1653747249","4913312481","1233786655512","16578326943","7772060875","4120955485","34364947353","305535785479","246361721048","35260641355","91422142079566","1402323315962","1359689831","3321209771","35353765864","5812715946","559980641","2535999632","123208311","237455683"
"1366825700444","138632663035","68049703716","816344846","9471959550","8027583819","3035848208","501725072","102317323","890393713","331955823","34108974","76927435","96471568052","147554022357","114168714506","17427580265","13753996455","1807267157","72671865661","55529208319","19476161244","156525918740","277943985380","235178941472","11878011928","10486750845","1912318004","774609570","309771366422","1382790234","356706615","2597095027","1601259365","753354303","2311803957","564095997460","6637985821","3454289747","1401319084","17664237577","171809069025","109866335506","17206088641","42272893637826","648371802452","783803023","1591554924","16680290713","2741283929","199182737","1248379173","91227259","155472622"
"921186269249","96731708785","203841291372","2581003151","22145712265","21145033812","8523817890","1496116461","331627202","2395700425","997508233","102327538","206082181","65518404374","107418166119","85552151924","9981514790","11181472660","1461155661","53058296588","37406269737","11279254734","100514306608","171857213996","243185218403","8912435326","13812181963","1788217363","932067098","289341523604","1327068222","380564268","2780110307","2503251499","623853742","1434523171","692735488927","13067657479","10330298896","4064342789","30770711693","263461521588","108404256396","17200126410","29930515604791","455072281676","1560303921","4338092177","17912251763","1723766560","276585683","3469134881","170162589","611946722"
"1326825825031","136143644275","167081046002","2698865525","23521883755","16847997697","8090689167","1498373927","362472359","2391492289","937799919","126841244","220397286","100265753668","162850768694","140576911003","21828362302","16986887435","2455142428","79151717859","57295085338","20848455599","169533585174","292826731702","228221913746","13800135367","23231369950","2787204345","1426959520","421265881993","2362469831","613914449","3900808303","3649001191","1023315958","2823459455","919489749423","15750067585","8984219064","4538562070","43265190381","460124946515","190885381224","32645488932","45165899512745","703366599572","1841324320","4464267538","19127953973","3079283390","510178139","3408461218","199385640","444406224"
"856962558931","86060695575","38230252010","363211050","5729955121","4124269196","1586285134","239571538","50934088","479470146","110752524","17755476","38751081","57073232558","95992690674","70683364543","7147412217","8836786050","859140551","43018088257","35400381699","12088241114","95663896373","171541474140","156365044162","8100133545","6588931864","1238569128","427767190","146687438862","567895767","168502601","1519431359","1124802851","351108570","1071887366","332361575462","4083395974","1765863037","696624960","4770392186","55740665689","35575502178","5955682521","25438813457728","387271328277","199966040","540988277","13711947966","1305791837","96985003","394632113","22816215","62850866"
"197529031107","19804766769","35534560638","489556202","4728466041","5245843560","2236921177","367891976","74572288","652809353","180081447","20756411","37004984","12313197080","23500310055","15009324109","2261887450","2525850528","273674089","8602724655","6885902151","1966227357","17409045634","28299348604","38946946338","1643180182","2694326877","352236686","168341055","46800934753","229642341","79726667","473199106","761682322","135630229","337969215","186610261138","3213328518","1508825667","782525507","11139940556","67935261870","20417411850","5005609106","6176983012675","93107399431","585981907","1268137494","5029956567","336585604","65532738","1018953508","77819326","308328845"
"484567957331","48010805445","16702214970","261706036","2144954888","1710791895","810083711","131902711","27159367","251375635","80959950","11768109","15675774","29947208463","56438533928","39741932769","3007756277","3875259417","439521424","22476345852","15893828385","6384986102","50789165987","89711871438","69796825254","4171666364","3392836754","497338854","197407549","70841889764","301733639","85335901","652380307","549237023","188622546","407556297","213488235131","1857871819","737399427","356187506","4655181278","40187141909","24072421962","4397037142","13444430705129","199273096992","155039253","292041787","6650257027","775522446","66227991","217605675","21284599","52537251"
"1875480701891","189401788564","201023050543","3200634052","30299692611","23147469527","8958463702","1629145264","372148524","3049828848","1120284311","142265357","243231460","135867200083","211775633679","179691167269","26911726012","22948525448","3242635993","103257801562","78465610696","27487516164","225914513385","377401339297","316896807584","18112274527","28454312263","3422944586","1734391254","596974660147","2851023886","741075280","5344680962","4148548907","1465825234","3836852211","1150825230031","19596978224","9624064113","6224128283","66584984926","564194333048","277555241271","45401356880","61183857870799","933479389864","2824282076","5167311816","27546328300","4257241456","607388669","4027355555","368555842","634182316"
"2584645567057","269885112802","398669628779","6154710381","69322018109","52901441593","18577743094","3507489258","673328068","6743608507","1510942880","215827637","496219010","199838187897","301831536707","241167017156","23367332474","28871703594","4005775863","140459425031","109603126092","39383016680","309683492546","559949885003","460621484015","24811475937","35913390209","4039762799","2184560068","711599876533","3343930200","849675336","6781839416","5488348074","1710854989","3544960066","1577472457655","41059683300","23118286008","9743889357","66307479892","605890886842","371333700537","66203350169","84452090045268","1376130091288","3968010690","7717894604","35594161358","4101226690","517932198","5433864421","432799500","1044665573"
"849114786757","86944498552","487495680115","9886447017","107844867223","81708295861","38466496161","5491460511","1274889958","10531193337","4096351049","462369844","762808994","73282230533","89838350030","88331371329","16884217880","14488876958","2553673463","54571521325","38492651316","15106777239","107612544702","188062041547","159422926042","8034875434","26033366958","2578900197","1703654370","543409511484","2960934529","771329954","4497733115","4393428514","1297718391","2225485553","1625745771055","45529696635","27539684103","14089259215","232475691257","1445138372449","837613770142","128766478703","31896117648980","553063800953","13379012853","16767940938","14483857098","2296115103","757969725","12260823996","3319069522","3701628300"
"2752899263667","779481469377","407714925179","2329952714","55965303771","130670919590","94528265944","2285406413","304537805","3580463591","2448921907","156503987","422310754","293440320391","850957310290","667961465264","118141008006","57957718271","10407520084","324938382992","112836832182","90861116926","589301017066","854113446501","515629958516","45839770458","48985737597","11140931666","1861702957","1793398152714","6168566123","1718754470","10235745794","6233878378","2238099587","8567216711","1700410654258","45336702970","16242818889","5063503329","321412383727","1611192207655","825833587849","110664583379","125019588483869","2174113687064","3554065447","7940510890","101079946661","14891118049","931723602","4877379005","676086751","410604107"
"314004367575","33536002804","13176795469","163062338","1874289750","1228173561","463951984","111864999","11842568","184623600","52502245","6258116","13090590","22157231131","33552779298","27278075952","1881382053","1654358766","190148110","15315641960","11172777832","4241315064","33757818358","62058970148","50657619421","2629248730","2051947823","224474850","112419522","36439999656","155371309","45482333","323368716","286548243","105761960","246579884","106973789351","1072509759","603434842","178883859","1552549043","14014743615","9163890177","1472403383","8905755745805","131988793925","50415008","152966904","2374757449","298415995","33017777","101466743","2143070","25676086"
"181608767142","49589242024","75886621047","2899071345","114870153980","13363171164","20660352838","4579323760","669869936","5745994438","774658477","472965734","417220496","13249139455","28493294455","19098735629","2101410165","3176370595","787404710","9111976865","19370230818","9548124347","32111340123","114378786496","132008505814","2708062762","2582086388","231075965","234718064","39896077210","453135381","76934827","488467784","1257513038","189191053","203244854","265090836000","13225411896","544619735","1834734126","17507549468","86202362913","55698055804","49012565874","5813222917304","72575581145","2124530467","1778492382","1801186709","945345366","133312057","423963929","635574364","1631588714"
"193170082395","21433271322","11395015401","198522492","1728988487","829080079","533749096","117403513","18748353","157820746","43790232","5132170","13541867","13958941855","22100049970","16612180111","1342383721","1137079825","169147102","9875955501","6902674555","2522394156","21187422402","40554775267","34507883209","1567447481","2044657451","179611959","100611298","30359840555","141759874","38949544","292689821","280808194","86672943","223226524","94708304041","1084366411","430021937","231845875","1651312822","13019448783","8703943405","1720886728","5430133572749","87211193415","59679845","158045146","1553078805","208936828","24825510","110894755","7470165","23426078"
"2248846006010","230353164455","164300611362","2108819485","46082113245","24181954402","13357448834","1696336186","310751565","3194058983","1155440095","137834457","228502807","152826019508","242205167059","190791629306","31442696453","24747592682","3442360207","117520272999","91995625656","34624388704","249143926535","463514199094","378649782303","18678223363","18623256836","3657154483","1358052196","581785075880","2639983600","694049192","4731231057","3130205452","1385120428","4251299192","1059521800081","17009473127","6879675489","3288567633","63556762063","456292524257","345810445415","47185864098","67391914039065","1073561102216","2617344539","2866167576","29885363811","4854654033","569833578","2001421253","578279815","669383661"
"10338129124175","1053678995404","4635775070939","203590273917","2200438796339","1661833312977","905004352024","153182971437","30317418778","207994849170","72052412726","9813450176","21564866551","680527900571","930741391664","797981290654","167656415103","137857489073","23223027761","515954787062","429639608528","163798923277","1038760046743","1968562869814","1685759125200","75585279871","417118826720","21878162132","13189158136","5557428866072","27637853826","7305628972","32177781728","32697044073","12310582486","22865630840","16278067132045","862390193288","458984220148","228798045174","6993727624237","34250332700746","17601861708884","2650135303073","332379543941484","5497133881901","650598674615","372188114852","146350130826","24431191334","9128492618","204083528666","214977906451","260335827602"
"1285389094821","127907401333","54845148382","671114144","8306331694","6109164743","2389880382","404707802","85902044","723511661","311040457","26981657","61606444","88882860573","124767159374","93513814280","11991220355","13311210193","1755417917","63638127069","55143741484","17752865771","133932039493","251238819123","232690695589","10200607048","11128448875","1860025886","847866499","312327754350","1361335435","352092145","2800714794","1778964578","764192001","2439194995","564163324284","6071313157","2877854608","1174278184","17157972111","160601818285","110784170928","15556289706","39369008271211","615286247070","815714544","1408691438","17393658723","2616367430","184779471","1133130285","98100398","142948222"
"896565798046","89811107477","33719744762","433699053","5316928065","4219262775","1608015666","274576634","54738766","478231346","167949900","23762466","38627983","62153138908","97551156112","70962487125","8266709527","7666736798","904985409","41202155239","35168106707","11599312281","89310757677","163948843556","144863046502","7906992017","6053857328","1084759144","420718684","169582047263","638299254","189785805","1262590548","1064317191","394480978","1043439298","351014958955","3931781024","1762031862","1002235798","9467988709","89835579949","65172730090","9908871934","26205354773306","411224507429","494208766","877805361","10778065914","1568117691","101021140","640537528","58582148","104902202"
"2441693353684","241584961367","223107248764","2967146022","38003415647","25361103153","12680835052","2203786220","419757728","3224142039","1003055735","142788199","286510614","166649813375","270261044543","210783797282","32630374510","25816070131","3462096302","128330156440","99366543154","37270243853","272661057064","503899455589","401802618272","20658824458","25756379464","3686320929","1378061967","607048601833","2719225762","714340479","4766818422","2945709354","1441346228","4340366144","1138588252396","17505393951","9603050870","4253616968","73969330139","542922929035","443723261435","48131277768","74737948021575","1143313979551","2631317104","3945413277","33320739461","4963876741","713358995","2929626019","707068492","606173374"
"1689194361498","158294761404","614602991828","11190682809","160312757781","75151429919","47077792650","10792371960","1976939730","12381508035","3392381698","669389201","1294951104","111740599972","210954143723","172562419206","31156788294","25141619198","4529946122","90186763673","64392207645","28247213110","176584652068","348837774949","288387306781","14449772713","46357434822","4383862019","2108737986","744670851030","4307133784","1175112920","6992551778","5806156828","1851076224","3540158670","1664965986129","47635536944","18768122098","10448882174","191101100759","1060620424394","801864438282","113946745276","53800951120077","835469034132","9696126670","11981074992","25373511667","4255187048","1561904405","8621626227","3125627920","4179459038"
